sid,ticker,name,sector,subindustry,market_cap,last_price,pe,roe,pb,4w_return_pct,1d_return_pct
PHA,PHARMAID,Pharmaids Pharmaceuticals Ltd,Health Care,Pharmaceuticals,149.99400443599998,42.53,-13.939963237546458,-17.14194678986778,2.7251817666424407,-11.688311688311677,-3.8000452386337926
KANCH,KANCHI,Kanchi Karpooram Ltd,Materials,Commodity Chemicals,149.84252004500001,344.95,10.913512020757471,6.766713486607029,0.7157854210614312,-5.47945205479452,1.5454813070356197
CANA,CANARYS,Canarys Automations Ltd,Information Technology,IT Services & Consulting,149.79947715,25.5,18.069900741857655,10.260535924252741,1.7125811952669487,-15.0,-1.3539651837524231
SADHA,SADHAV,Sadhav Shipping Ltd,Industrials,Business Support Services,149.2672272,104.0,12.69279142857142,12.545338169404747,1.500625587614356,2.8684470820969397,0.0
ACEA,ACEALPHA,Ace Alpha Tech Ltd,Information Technology,Software Services,149.244649,85.0,13.33732341376229,40.97400219699744,4.534933120632028,-6.077348066298343,0.0
ISH,ISHANCH,Ishan Dyes and Chemicals Ltd,Materials,Commodity Chemicals,149.235640653,59.74,136.9134317917431,1.0547706599574223,1.4367540257340907,-5.339882744414511,0.861050143508366
HINP,HPIL,Hindprakash Industries Ltd,Materials,Diversified Chemicals,149.14175605,130.55,90.38894306060594,3.239740820734346,2.8858698926083597,-3.296296296296288,-1.1359333585762967
TAM,TAMBOLIIN,Tamboli Industries Ltd,Industrials,Industrial Machinery,149.048,150.25,19.30673575129534,6.908277404921699,1.3120422535211265,-7.729911396272535,5.959097320169244
AVAI,AVAILFC,Available Finance Ltd,Financials,Specialized Finance,148.769946,145.8,1.4274606217616579,9.150252198229126,0.12436151203323664,-5.411463336535394,-3.1550979740949847
BRP,BRPL,Bansal Roofing Products Ltd,Industrials,Building Products - Glass,148.706496,112.8,26.939582608695687,18.178824304297684,4.48857518865077,6.741573033707867,1.5758667266996849
MGNM,MAGNUM,Magnum Ventures Ltd,Materials,Paper Products,148.520969207,21.71,15.633786232315709,1.3702384214853458,0.2126223575659967,-3.938053097345135,5.4395337542496405
THAC,THACKER,Thacker and Company Ltd,Real Estate,Real Estate,148.4736435,1365.0,7.093819565217392,13.89266868009691,0.9024107670333679,-5.208333333333333,-1.444043321299639
APOLL,APOLLOFI,Apollo Finvest (India) Ltd,Financials,Diversified Financials,148.29909829000002,397.3,20.568529582524267,11.315128688010045,2.202570893955146,1.1826042726348,1.8717948717948747
DHUT,DTIL,Dhunseri Tea & Industries Ltd,Consumer Staples,Tea & Coffee,148.19675040799999,141.04,-7.39135912259353,-3.848331589907959,0.2849882702409569,-10.903348073278595,-0.09208755401288904
PAR,PARSHVA,Parshva Enterprises Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",147.7513605,145.0,777.6387394736779,1.3924514474166476,10.753374126637556,-23.68421052631579,0.0
SBE,SBECSUG,SBEC Sugar Ltd,Consumer Staples,Sugar,147.727028,31.0,-7.933782384532753,,-2.602660817477097,-0.3215434083601332,-2.2082018927444773
ADMA,ADMACH,Admach Systems Ltd,Industrials,Industrial Machinery,147.680904,218.05,24.20998426229508,43.94812680115274,6.7036270540172485,14.042887029288716,-2.131956912028725
GALXB,GALXBRG,Galaxy Bearings Ltd,Industrials,Heavy Machinery,147.6156,464.2,10.774861313868609,13.700000000000005,1.3825568980050575,-6.986067956299493,3.8014311270125223
SON,SONAL,Sonal Mercantile Ltd,Financials,Diversified Financials,147.53263525,100.1,4.566160174868461,9.61893420660911,0.41217141210817454,-16.81267919719656,0.5020080321285141
DIGC,DGCONTENT,Digicontent Ltd,Communication Services,Online Services,147.492994182,25.42,6.067173763142737,170.71629213483155,5.396743292425908,-23.66366366366365,-12.765957446808507
MTHR,MODTHREAD,Modern Threads (India) Ltd,Consumer Discretionary,Textiles,147.0989268,42.3,43.77944249999928,2.5660607912021196,1.108256813079183,-12.458609271523185,3.2462777642177163
DHP,DHPIND,DHP India Ltd,Industrials,Industrial Machinery,146.79,489.3,2.2060414788097384,29.251566106165505,0.6165315636944013,-12.997441101208857,-1.559199275726788
M100,MOM100,Motilal Oswal Nifty Midcap 100 ETF,ETF,Equity,146.727007548,63.03,,,,-2.956120092378755,0.12708498808577964
NAN,NANTA,Nanta Tech Ltd,Information Technology,Electronic Equipments,146.69721115,285.95,31.145904702760046,46.74937965260551,10.411441529453512,23.888888888888882,-4.492317969271873
ECOP,ECOPLAST,Ecoplast Ltd,Materials,Commodity Chemicals,146.558223125,424.25,17.32366703605201,14.54858125537403,1.9714584762577347,-15.816836632673468,-1.4059958168719524
GARN,GARNETINT,Garnet International Ltd,Consumer Discretionary,Textiles,146.51637,74.62,97.03070860927157,4.634745242480048,3.879173153296267,41.19318181818182,-0.5464480874316895
APLAB,APLAB,Aplab Ltd,Information Technology,Electronic Equipments,146.51592,63.21,542.6515555555368,2.6213592233010607,13.993879656160448,-20.83959899749373,-4.933072642502624
AAR,AARTECH,Aartech Solonics Ltd,Industrials,Electrical Components & Equipments,146.46142875,46.1,52.87416200361006,9.07750286744225,4.649569166666667,-6.414941128704825,1.788474276882319
NECC,NECCLTD,North Eastern Carrying Corporation Ltd,Industrials,Logistics,146.4,14.64,14.296874999999988,4.958597646603074,0.6683100520405368,-21.290322580645167,-4.313725490196079
MSL,MSL,Mangalam Seeds Ltd,Consumer Staples,Seeds,146.25570456,133.2,14.21338236734694,13.458897390621935,1.792349320588235,-15.325424815646027,-4.447632711621246
MHIC,MAHICKRA,Mahickra Chemicals Ltd,Materials,Specialty Chemicals,145.5491072,179.2,57.52929138339941,7.332270685407888,4.078148142336789,16.401429035401105,5.598114319387154
RDR,3RDROCK,3rd Rock Multimedia Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",145.489632879334,64.6,-4849.654429311006,-191.95402298850578,581.958531517336,,0.0
GOL,GOLDENCREST,Golden Crest Education & Services Ltd,Consumer Discretionary,Education Services,145.3914,277.2,855.2435294117648,1.5828677839851024,13.43728280961183,-7.352941176470589,-2.736842105263162
IPH,IPHL,Indian Phosphate Ltd,Materials,Commodity Chemicals,144.9397322,58.0,19.773496889495547,5.550087075035876,0.8774122658756583,-13.432835820895523,0.0
AURO,AUROLAB,Auro Laboratories Ltd,Health Care,Pharmaceuticals,144.71865,232.2,78.65144021739144,4.332980101259854,3.3678996974633466,-11.013384321223713,6.807727690892356
VR,VR,V R Infraspace Ltd,Real Estate,Real Estate,144.522,162.75,71.5455445544557,5.06900878293599,3.505263157894736,4.326923076923077,4.966139954853266
BGW,BGWTATO,Bhagwati Autocast Ltd,Materials,Iron & Steel,144.0342,500.0,23.420195121951206,14.079670329670336,3.098842512908777,-11.347517730496454,-3.6794451936043195
FRS,PURETROP,Puretrop Fruits Ltd,Consumer Staples,Agro Products,143.81688159,180.45,12.126212612984826,9.321334538452469,1.2779179099875602,17.271548930654554,0.5852842809364454
AIRO,AIROLAM,Airo Lam Ltd,Industrials,Building Products - Laminates,143.434122,95.61,53.12374888888875,3.795333145909485,1.980860682226212,-5.644922530346392,4.275275384447597
KCE,KCEIL,Kay Cee Energy & Infra Ltd,Industrials,Construction & Engineering,143.08192,117.05,8.382069127123591,,2.319369751985735,-18.85615251299827,-5.414141414141416
GLSH,GLOBOFFS,Global Offshore Services Ltd,Energy,Oil & Gas - Equipment & Services,142.92626650699998,46.49,39.265457831593494,3.3630526169907995,1.0659775246643794,-22.043918918918926,-1.857715853915971
SHARV,SHARVAYA,Sharvaya Metals Ltd,Materials,Metals - Aluminium,142.87735,142.45,11.421051159072753,82.27556724761581,6.272052238805971,-22.905027932960895,3.224637681159412
PREM,PREMCO,Premco Global Ltd,Consumer Discretionary,Textiles,142.420356,430.95,14.960121428571423,8.655332302936634,1.329416185942313,-1.2956964368347907,1.4716270308453026
RJK,KVFORGE,Krishanveer Forge Ltd,Materials,Metals - Diversified,142.321594,130.1,25.189662654867284,13.865030674846611,3.355058793022159,-12.770923641213724,3.1311930241775574
MUL,MUL,Mauria Udyog Ltd,Utilities,Gas Distribution,142.2576,10.68,7.82064870808135,69.5020746887968,4.623256418589538,-7.844827586206898,-1.0194624652455926
BENGL,BENGALT,Bengal Tea & Fabrics Ltd,Consumer Discretionary,Textiles,142.20450315,157.9,1.7004006116226236,55.542272697084414,0.7424659486764474,11.197183098591552,-1.4664586583463304
USA,USASEEDS,Upsurge Seeds Of Agriculture Ltd,Consumer Staples,Seeds,141.7002634,140.5,16.6706192235294,17.144881331916398,3.085135279773569,-7.565789473684211,1.079136690647482
BSLL,BSL,BSL Ltd,Consumer Discretionary,Textiles,141.56877084,137.55,17.34911407352944,7.036302492023789,1.1870599600872047,-13.3816120906801,1.7833357999112218
AES,AESTHETIK,Aesthetik Engineers Ltd,Industrials,Construction & Engineering,141.5498385,82.2,25.053068761061972,19.001177064065896,3.183757051282051,-8.666666666666664,-4.418604651162787
PRIMC,PRIMECAB,Prime Cable Industries Ltd,Industrials,Cables,141.4617432,77.2,18.836450492676498,69.24850161364658,9.68916049315069,-8.095238095238093,-5.217925107427869
BTM,BTML,Bodhi Tree Multimedia Ltd,Communication Services,Movies & TV Serials,141.329759391,7.83,28.961016268647537,16.20454922795949,4.3048967222357595,-2.9739776951672887,-0.2547770700636888
KIM,KIMIABL,Kimia Biosciences Ltd,Health Care,Pharmaceuticals,141.275844626,29.86,14.700920356503634,186.78328474246854,14.184321749598404,-6.504065040650412,-0.6322795341098212
AZT,AZTEC,Aztec Fluids & Machinery Ltd,Industrials,Industrial Machinery,141.1,103.75,18.66402116402114,,2.8152434158020743,-10.256410256410257,-1.1904761904761905
CHE,CHEMCRUX,Chemcrux Enterprises Ltd,Materials,Commodity Chemicals,140.9801568,95.2,36.14875815384622,5.310457516339861,1.889307917448405,-10.296846011131722,-2.857142857142854
HINDT,HINDTIN,Hindustan Tin Works Ltd,Materials,Packaging,140.96770306500002,135.55,11.488810355745697,5.840215140769665,0.6547805428259558,12.091097308488608,1.3836948391922386
SIGN,SIGIND,Signet Industries Ltd,Materials,Plastic Products,140.679423,47.79,8.994848017902815,6.352558895207149,0.5537687883797828,-12.311926605504588,-2.3298589822194984
LAH,LAHOTIOV,Lahoti Overseas Ltd,Consumer Discretionary,Textiles,140.548287,48.18,10.69621666666668,6.731557377049171,0.6991408595731978,-10.112359550561797,4.240588489831244
CORI,CORALFINAC,Coral India Finance and Housing Ltd,Real Estate,Real Estate,140.211440775,34.79,8.01666328044597,8.65113518326161,0.6349580689022734,-16.24939817043813,-1.8894529046813358
PARVA,PARVATI,Parvati Sweetners and Power Ltd,Consumer Staples,Sugar,140.046044163,9.39,241.45869683275748,0.571062866144836,1.3748875335067738,37.53623188405797,-5.911823647294588
LLOY,LLOYDS,Lloyds Luxuries Ltd,Consumer Discretionary,Wellness Services,139.804794185,58.55,-20.991710838588567,-10.268270120259027,2.082908137440405,-10.130468150422116,-2.4166666666666714
INSO,ISFT,Intrasoft Technologies Ltd,Consumer Discretionary,Retail - Online,139.644275358,85.61,11.02164762099445,5.76105490508129,0.6111614309510263,-8.497221034630186,-0.6729318946513497
MODU,MODULEX,Modulex Construction Technologies Ltd,Industrials,Construction & Engineering,139.580002362,20.17,31.366292665617966,1.5267437472124064,0.45928071587641073,-7.098765432098763,-2.324455205811123
MAAC,MAHAPEXLTD,Maha Rashtra Apex Corporation Ltd,Financials,Consumer Finance,139.185656792,98.77,0.41460086619999403,73.63676244790524,0.29877784006010516,-8.30006498932318,2.014046684569307
BRIGH,BRIGHTBR,Bright Brothers Ltd,Materials,Commodity Chemicals,139.137356325,244.95,16.427078668831165,11.763888888888893,1.822362230844794,-4.99036608863198,1.0936855138258263
PANC,PANCHSHEEL,Panchsheel Organics Ltd,Health Care,Pharmaceuticals,138.9619625,105.5,10.084322387518146,10.645447873614273,1.0381141677872403,-16.96182605273514,-0.6591337099811703
ROCK,ROCKINGDCE,Rockingdeals Circular Economy Ltd,Information Technology,Technology Hardware,138.946585,211.15,25.971324299065465,14.181577203445967,3.4401234216390195,-20.320754716981128,0.07109004739336762
CALC,CALCOM,Calcom Vision Ltd,Industrials,Electrical Components & Equipments,138.944442315,99.35,125.17517325675783,1.3972809667673598,1.6776677410649603,-16.05241605241605,-2.454590083456063
RAJAT,FYNX,FYNX Capital Ltd,Financials,Consumer Finance,138.94,69.47,-56.024193548387096,-19.975835682641964,7.247782994261867,1.653497219783429,-0.7287796513289584
REXPI,REXPIPES,Rex Pipes and Cables Industries Ltd,Industrials,Building Products - Pipes,138.915,147.0,27.078947368421083,15.106007067137789,3.80380613362541,0.9268795056642597,0.7539410555174738
WHB,WHBRADY,W H Brady & Company Ltd,Industrials,Heavy Machinery,138.8475,544.5,6.730368395540476,25.404839603472688,1.4543573897559445,-16.407232704402517,3.6254638880959087
GLOBB,METROGLOBL,Metroglobal Ltd,Industrials,Commodities Trading,138.76171875,112.5,14.683779761904788,2.3900452717569953,0.34817513612184475,-5.076351630210487,-4.661016949152542
RUCH,RUCHINFRA,Ruchi Infrastructure Ltd,Consumer Staples,Agro Products,138.546640954,5.87,82.96206045149717,0.7498709054578914,0.69761652041289,-9.69230769230769,-0.8445945945945916
PURV,PURVFLEXI,Purv Flexipack Ltd,Materials,Plastic Products,138.48615,66.0,13.303184438040343,6.897922671702615,0.8765500981074755,-17.602996254681642,-1.492537313432836
UPS,UPSURGE,Upsurge Investment and Finance Ltd,Financials,Diversified Financials,138.2518032,68.88,8.667824652037625,20.91391857339538,1.3188190708766576,-0.10152284263960462,-0.5199306759098778
STARI,STARIMAGIN,Star Imaging and Path Lab Ltd,Health Care,Hospitals & Diagnostic Centres,138.1406,79.3,8.671726302573754,40.51888592140408,2.9248486131695954,-14.640734737979468,-2.098765432098769
GALLA,GALLARD,Gallard Steel Ltd,Industrials,Industrial Machinery,137.94,145.2,22.687499999999993,43.25862682319461,8.076112412177986,-28.12963879267689,-3.777335984095439
LAL,LAL,Lorenzini Apparels Ltd,Consumer Discretionary,Apparel & Accessories,137.843767698,7.91,23.643870960205817,15.853161114887838,2.8964859781046437,-14.670981661272918,1.1508951406649597
GOLK,GOLKUNDIA,Golkunda Diamonds and Jewellery Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",137.6798616,197.7,11.667784881355932,19.760529180272965,2.105196660550459,0.17443309244953617,-0.8774128854349461
POS,POSITRON,Positron Energy Ltd,Energy,Oil & Gas - Equipment & Services,137.56724,181.0,7.732840921866239,38.037203335471354,1.7495515706473357,-11.296250918892433,4.022988505747127
NEOCH,NEOCHEM,Neochem Bio Solutions Ltd,Materials,Specialty Chemicals,137.565250355,80.35,17.773288159560714,48.72521246458926,6.961804167763155,-17.16494845360825,-7.6967260195290095
SHIG,SHIGAN,Shigan Quantum Technologies Ltd,Consumer Discretionary,Auto Parts,137.20995,67.5,15.699078947368397,10.680026883362878,1.4755344660716203,56.61252900232019,9.22330097087379
PRL,PRLIND,Premier Roadlines Ltd,Industrials,Logistics,137.175282,60.0,8.720615511760979,,1.5392199506283666,-25.0,2.5641025641025643
IEM,IEML,Indian Emulsifiers Ltd,Materials,Specialty Chemicals,137.13250055999998,74.8,10.318472577878088,24.060830994840263,1.6717359570888697,-17.757009345794398,-0.6640106241699868
KRR,KRRAIL,K&R Rail Engineering Ltd,Industrials,Construction & Engineering,136.753353052,32.71,22.021473921416987,7.04920824110338,1.3301561429043867,-24.539170506912438,-0.15262515262514395
STARD,STARDELTA,Star Delta Transformers Ltd,Industrials,Heavy Electrical Equipments,136.719114,455.7,12.849540789473663,13.464093641252788,1.6210471188048377,-24.090757424090754,2.32401481980464
AIN,KEIL,Kanoria Energy & Infrastructure Ltd,Industrials,Building Products - Others,136.5515314,16.01,38.24972868347377,3.598790322580609,1.347858369361366,-1.0513296227582045,1.7153748411690048
KANDA,KANDARP,Kandarp Digi Smart Bpo Ltd,Information Technology,Outsourced services,136.344735,151.95,84.6861708074534,8.570668086239023,6.942196283095722,4.829251466022767,0.7625994694960061
HDFCS,HDFCSILVER,HDFC Silver ETF,ETF,Silver,136.34408788,355.42,,,,48.25845743127686,5.8112533492110865
ALPI,ALPHAGEO,Alphageo (India) Ltd,Energy,Oil & Gas - Equipment & Services,136.23783763499998,214.05,-22.297518434533558,-2.226027397260273,0.5056145393765077,-6.7767083315186625,-2.5450737570569912
CROW,CROWN,Crown Lifters Ltd,Industrials,Heavy Machinery,136.07819,117.41,7.169556902002106,38.77822045152723,2.201200097055969,-13.029629629629634,6.426758520667153
NTE,NORBTEAEXP,Norben Tea and Exports Ltd,Consumer Staples,Tea & Coffee,136.010875,87.5,-800.063970588233,-1.155676410605034,8.333999693627451,1.0042710377467443,1.8863530507685196
ANIK,ANIKINDS,Anik Industries Ltd,Industrials,Commodities Trading,135.936574428,48.98,43.85050787999972,0.7677638259405156,0.3353312310128769,-8.857461853368077,-1.7649418371440084
VNSS,VISHWARAJ,Vishwaraj Sugar Industries Ltd,Consumer Staples,Sugar,135.9244848,6.24,-3.671650048622365,-13.491745325995849,0.48461382201939524,-9.170305676855893,-2.0408163265306105
CDG,CDG,CDG Petchem Ltd,Materials,Plastic Products,135.854205,147.1,-122.39117567567574,-198.21428571428555,-6792.710250000146,22.13550315509797,-1.998667554963358
IVPL,IVP,IVP Ltd,Materials,Commodity Chemicals,135.71807460899998,131.43,11.999829762068872,8.410485220301235,0.9740764703150792,-13.527205737219553,-0.5373089147873313
GLOBL,GLOBALPET,Global Pet Industries Ltd,Industrials,Industrial Machinery,135.555192,115.0,31.74594660421547,11.392742796157949,2.683198574821853,-0.8620689655172413,-6.466043106954048
DHO,DHOOTIN,Dhoot Industrial Finance Ltd,Industrials,Commodities Trading,135.17361,213.95,7.1634133545309995,4.308120819159381,0.3005928750917299,-2.770270270270273,1.1823126034523528
FUND,FUNDVISER,Fundviser Capital (India) Ltd,Materials,Construction Materials,135.0986,228.4,50.59872659176035,,5.316749311294767,0.2413868773315828,-9.99014778325123
MAITE,MAITREYA,Maitreya Medicare Ltd,Health Care,Hospitals & Diagnostic Centres,135.04568,199.3,72.21694117647101,5.917721518987308,4.110979604261796,-3.951807228915657,-6.99953336444237
ALPA,ALPA,Alpa Laboratories Ltd,Health Care,Pharmaceuticals,134.9544084,64.14,6.92073889230769,12.061606977175733,0.7872274887709271,-17.238709677419354,0.40701314965560115
